z80 команды информационного обмена, пересылки блока и поиска ТАБЛИЦА 1
┌───────────┬───────────┬───────────┬────────────┬───────┬──────┬──────┐
│           │ Символич. │  Флаги    │    Код     │ Длина │ Число│ Число│
│ Мнемокод  │ описание  ├─┬─┬p┬─┬─┬─┼────────────┤   в   │машин.│тактов│
│           │           │c│z│/│s│n│h│ 76 543 210 │ байтах│циклов│      │
├───────────┼───────────┼─┼─┼v┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ ex de,hl  │ de <-> hl │*│*│*│*│*│*│ 11 101 011 │   1   │   1  │   4  │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ ex af,af' │ af <-> af'│*│*│*│*│*│*│ 00 001 000 │   1   │   1  │   4  │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ exx       │ bc <-> bc'│*│*│*│*│*│*│ 11 011 001 │   1   │   1  │   4  │
│           │ de <-> de'│ │ │ │ │ │ │            │       │      │      │
│           │ hl <-> hl'│ │ │ │ │ │ │            │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ ex (sp),hl│h <->(sp+1)│*│*│*│*│*│*│ 11 100 011 │   1   │   5  │  19  │
│           │l <->(sp)  │ │ │ │ │ │ │            │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ ex (sp),ix│ixh<->(sp+1)*│*│*│*│*│*│ 11 011 101 │   2   │   6  │  23  │
│           │ixl<->(sp) │ │ │ │ │ │ │ 11 100 011 │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ ex (sp),iy│iyh<->(sp+1)*│*│*│*│*│*│ 11 111 101 │   2   │   6  │  23  │
│           │iyl<->(sp) │ │ │ │ │ │ │ 11 100 011 │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│           │ (de)<-(hl)│ │ │1│ │ │ │            │       │      │      │
│ movi      │ de <- de+1│ │ │@│ │ │ │            │       │      │      │
│           │ hl <- hl+1│*│*│^│*│0│0│ 11 101 101 │   2   │   4  │  16  │
│           │ bc <- bc-1│ │ │ │ │ │ │ 10 100 000 │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ movir     │ (de)<-(hl)│*│*│0│*│0│0│ 11 101 101 │   2   │   5  │  21  │(bc)<>0
│           │ de <- de+1│ │ │ │ │ │ │ 10 110 000 │   2   │   4  │  16  │(bc)= 0
│           │ hl <- hl+1│ │ │ │ │ │ │            │       │      │      │
│           │ bc <- bc-1│ │ │ │ │ │ │            │       │      │      │
│           │повторяется│ │ │ │ │ │ │            │       │      │      │
│           │ пока bc=0 │ │ │ │ │ │ │            │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ movd      │ (de)<-(hl)│ │ │1│ │ │ │            │       │      │      │
│           │ de <- de-1│ │ │@│ │ │ │            │       │      │      │
│           │ hl <- hl-1│*│*│^│*│0│0│ 11 101 101 │   2   │   4  │  16  │
│           │ bc <- bc-1│ │ │ │ │ │ │ 10 101 000 │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ movdr     │ (de)<-(hl)│*│*│0│*│0│0│ 11 101 101 │   2   │   5  │  21  │(bc)<>0
│           │ de <- de-1│ │ │ │ │ │ │ 10 111 000 │   2   │   4  │  16  │(bc)= 0
│           │ hl <- hl-1│ │ │ │ │ │ │            │       │      │      │
│           │ bc <- bc-1│ │ │ │ │ │ │            │       │      │      │
│           │повторяется│ │ │ │ │ │ │            │       │      │      │
│           │ пока bc=0 │ │ │ │ │ │ │            │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ cmpi      │ a - (hl)  │ │2│1│ │ │ │ 11 101 101 │       │      │      │
│           │ hl <- hl+1│ │@│@│ │ │ │ 10 100 001 │       │      │      │
│           │ bc <- bc-1│*│^│^│^│1│^│            │   2   │   4  │  16  │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ cmpir     │ a - (hl)  │ │ │ │ │ │ │            │       │      │      │
│           │ hl <- hl+1│ │2│1│ │ │ │            │       │      │      │
│           │ bc <- bc-1│ │@│@│ │ │ │            │       │      │      │
│           │повторяется│*│^│^│^│1│^│ 11 101 101 │   2   │   5  │  21  │(bc)<>0&a<>(h)
│           │пока a=(hl)│ │ │ │ │ │ │ 10 110 001 │   2   │   4  │  16  │(bc) =0&a=(hl)
│           │или bc=0   │ │ │ │ │ │ │            │       │      │      │
└───────────┴───────────┴─┴─┴─┴─┴─┴─┴────────────┴───────┴──────┴──────┘


z80 команды информационного обмена, пересылки блока и поиска ТАБЛИЦА 1пр
┌───────────┬───────────┬───────────┬────────────┬───────┬──────┬──────┐
│           │ Символич. │  Флаги    │    Код     │ Длина │ Число│ Число│
│ Мнемокод  │ описание  ├─┬─┬p┬─┬─┬─┼────────────┤   в   │машин.│тактов│
│           │           │c│z│/│s│n│h│ 76 543 210 │ байтах│циклов│      │
├───────────┼───────────┼─┼─┼v┼─┼─┼─┼────────────┼───────┼──────┼──────┤
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ cmpd      │ a - (hl)  │ │2│1│ │ │ │ 11 101 101 │       │      │      │
│           │ hl <- hl-1│ │@│@│ │ │ │ 10 101 001 │       │      │      │
│           │ bc <- bc-1│*│^│^│^│1│^│            │   2   │   4  │  16  │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ cmpdr     │ a - (hl)  │ │2│1│ │ │ │            │       │      │      │
│           │ hl <- hl+1│ │@│@│ │ │ │            │       │      │      │
│           │ bc <- bc-1│*│^│^│^│1│^│ 11 101 101 │   2   │   5  │  21  │(bc)<>0&a<>(hl)
│           │повторяется│ │ │ │ │ │ │ 10 111 001 │   2   │   4  │  16  │(bc)=0 &a= (hl)
│           │пока a=(hl)│ │ │ │ │ │ │            │       │      │      │
│           │или bc=0   │ │ │ │ │ │ │            │       │      │      │
└───────────┴───────────┴─┴─┴─┴─┴─┴─┴────────────┴───────┴──────┴──────┘
Примечания: @1 Флаг p/v равен 0, если bc - 1 = 0, в противном случае p/v = 1.
            @2 Флаг z = 1, если a = (hl), в противном случае z = 0.
            * - не изменяется, 0 - сбрасывается, 1 - устанавливается
            x - неопределен, ^ - состояние зависит от результата операции

   СИСТЕМА КОМАНД z80                                    
   Группа команд 8-разрядной арифметики и логических команд  ТАБЛИЦА 2
┌───────────┬───────────┬───────────┬────────────┬───────┬──────┬──────┐
│           │ Символич. │  Флаги    │    Код     │ Длина │ Число│ Число│
│ Мнемокод  │ описание  ├─┬─┬p┬─┬─┬─┼────────────┤   в   │машин.│тактов│
│           │           │c│z│/│s│n│h│ 76 543 210 │ байтах│циклов│      │
├───────────┼───────────┼─┼─┼v┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ add r,a   │ a <- a+r  │^│^│v│^│0│^│ 10 000e r  │   1   │   1  │   4  │r   Рег
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤000  b
│ add $n,a  │ a <- a+n  │^│^│v│^│0│^│ 11 000e110 │   2   │   2  │   7  │001  c
│           │           │ │ │ │ │ │ │ <-- n -->  │       │      │      │010  d
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤011  e
│ add (hl),a│a <- a+(hl)│^│^│v│^│0│^│ 10 000e110 │   1   │   2  │   7  │100  h
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤101  l
│add d(ix),a│a<-a+(ix+d)│^│^│v│^│0│^│ 11 011 101 │   3   │   5  │  19  │111  a
│           │           │ │ │ │ │ │ │ 10 000e110 │       │      │      │      
│           │           │ │ │ │ │ │ │ <-- d -->  │       │      │      │      
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤      
│add d(iy),a│a<-a+(iy+d)│^│^│v│^│0│^│ 11 111 101 │   3   │   5  │  19  │      
│           │           │ │ │ │ │ │ │ 10 000e110 │       │      │      │s обознач.один из
│           │           │ │ │ │ │ │ │ <-- d -->  │       │      │      │возмож.способов
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤задания значения
│ adc s,a   │a<-a+s+cy  │^│^│v│^│0│^│    001z    │       │      │      │операнда аналогично
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤команде add; r, n,
│ sub s,a   │a<- a - s  │^│^│v│^│1│^│    010z    │       │      │      │(hl),d(ix),d(iy).
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤      
│ sbc s,a   │a<-a-s-cy  │^│^│v│^│1│^│    011z    │       │      │      │Указанные коды с z
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤заменяют собой
│ and s,a   │a<- a & s  │0│^│p│^│0│1│    100z    │       │      │      │значение 000 с e
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤соответствующих
│ or s,a    │a<- a | s  │0│^│p│^│0│0│    110z    │       │      │      │разрядов кода
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤команд add, как
│ xor s,a   │a<- a(+)s  │0│^│p│^│0│0│    101z    │       │      │      │указано выше
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤      
│ cmp a,s   │ a - s     │^│^│v│^│1│^│    111z    │       │      │      │      
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤      
│ inc r     │ r <- r + 1│*│^│v│^│0│^│ 00  r  100i│   1   │   1  │  4   │      
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤      
│ inc (hl)  │(hl)<-(hl)+1*│^│v│^│0│^│ 00 110 100i│   1   │   1  │  4   │      
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤      
│ inc d(ix) │(ix+d)<-   │*│^│v│^│0│^│ 11 011 101 │   3   │   6  │  23  │      
│           │ (ix+d)+1  │ │ │ │ │ │ │ 00 110 100i│       │      │      │      
│           │           │ │ │ │ │ │ │ <-- d -->  │       │      │      │      
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤m обознач.один из   
│ inc d(iy) │(iy+d)<-   │*│^│v│^│0│^│ 11 111 101 │   3   │   6  │  23  │возмож.способов     
│           │ (iy+d)+1  │ │ │ │ │ │ │ 00 110 100i│       │      │      │задания значения    
│           │           │ │ │ │ │ │ │ <-- d -->  │       │      │      │операнда аналогично 
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤команде inc; r,  
│ dec m     │ m <- m - 1│*│^│v│^│1│^│        101k│   1   │   1  │  4   │(hl),d(ix),d(iy). 
└───────────┴───────────┴─┴─┴─┴─┴─┴─┴────────────┴───────┴──────┴──────┘
 Примечания: Символ v в графе,соответствующей флагу p/v,указывает,      Указанные коды с k
   что флаг p/v содержит признак переполнения операции.Аналогично       заменяют собой    
   символ p указывает четность; v=1 переполнение, v=0 - нет.            значение 100 с i  
   p=1 результат четный, p=0 - нечетный.                                соответствующих   
                                                                        разрядов кода     
                                                                        команд inc, как   
                                                                        указано выше

z80  Группа команд 8-разрядной загрузки                     ТАБЛИЦА 3 
┌───────────┬───────────┬───────────┬────────────┬───────┬──────┬──────┐
│           │ Символич. │  Флаги    │    Код     │ Длина │ Число│ Число│
│ Мнемокод  │ описание  ├─┬─┬p┬─┬─┬─┼────────────┤   в   │машин.│тактов│
│           │           │c│z│/│s│n│h│ 76 543 210 │ байтах│циклов│      │
├───────────┼───────────┼─┼─┼v┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ mov r', r │ r  <- r'  │*│*│*│*│*│*│ 01  r   r' │   1   │   1  │   4  │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ mov $n, r │ r  <- n   │*│*│*│*│*│*│ 00  r  110 │   2   │   2  │   7  │
│           │           │ │ │ │ │ │ │ <-- n -->  │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│ mov (hl),r│ r <- (hl) │*│*│*│*│*│*│ 01  r  110 │   1   │   2  │   7  │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov d(ix),r│r <- (ix+d)│*│*│*│*│*│*│ 11 011 101 │   3   │   5  │  19  │
│           │           │ │ │ │ │ │ │ 01  r  110 │       │      │      │
│           │           │ │ │ │ │ │ │ <-- d -->  │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov d(iy),r│r <- (iy+d)│*│*│*│*│*│*│ 11 111 101 │   3   │   5  │  19  │
│           │           │ │ │ │ │ │ │ 01  r  110 │       │      │      │
│           │           │ │ │ │ │ │ │ <-- d -->  │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov r,(hl) │(hl)<- r   │*│*│*│*│*│*│ 01 110  r  │   1   │   2  │   7  │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov r,d(ix)│(ix+d) <- r│*│*│*│*│*│*│ 11 011 101 │   3   │   5  │  19  │
│           │           │ │ │ │ │ │ │ 01 110  r  │       │      │      │
│           │           │ │ │ │ │ │ │ <-- d -->  │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov r,d(iy)│(iy+d) <- r│*│*│*│*│*│*│ 11 111 101 │   3   │   5  │  19  │
│           │           │ │ │ │ │ │ │ 01 110  r  │       │      │      │
│           │           │ │ │ │ │ │ │ <-- d -->  │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov $n,(hl)│(hl)<- n   │*│*│*│*│*│*│ 00 110 110 │   2   │   3  │  10  │
│           │           │ │ │ │ │ │ │ <-- n -->  │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov $n,d(ix) (ix+d)<- n│*│*│*│*│*│*│ 11 011 101 │   4   │   5  │  19  │
│           │           │ │ │ │ │ │ │ 00 110 110 │       │      │      │
│           │           │ │ │ │ │ │ │ <-- d -->  │       │      │      │
│           │           │ │ │ │ │ │ │ <-- n -->  │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov $n,d(iy) (iy+d)<- n│*│*│*│*│*│*│ 11 111 101 │   4   │   5  │  19  │
│           │           │ │ │ │ │ │ │ 00 110 110 │       │      │      │
│           │           │ │ │ │ │ │ │ <-- d -->  │       │      │      │
│           │           │ │ │ │ │ │ │ <-- n -->  │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov (bc), a│ a <- (bc) │*│*│*│*│*│*│ 00 001 010 │   1   │   2  │   7  │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov (de), a│ a <- (de) │*│*│*│*│*│*│ 00 011 010 │   1   │   2  │   7  │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov  nn, a │ a <- (nn) │*│*│*│*│*│*│ 00 111 010 │   3   │   4  │  13  │
│           │           │ │ │ │ │ │ │ <-- n -->  │       │      │      │
│           │           │ │ │ │ │ │ │ <-- n -->  │       │      │      │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov a,(bc) │ (bc) <- a │*│*│*│*│*│*│ 00 000 010 │   1   │   2  │   7  │
├───────────┼───────────┼─┼─┼─┼─┼─┼─┼────────────┼───────┼──────┼──────┤
│mov a,(de) │ (de) <- a │*│*│*│*│*│*│ 00 010 010 │   1   │   2  │   7  │
